Bus,Time,Demand
N_208,91,43.96438520181519
N_208,92,42.2059134089649
N_208,93,40.87901686228264
N_208,94,38.36846844877032
N_208,95,36.36607975334101
N_208,96,34.75455774653426
N_208,97,33.20084180050872
N_208,98,31.498064997545058
N_208,99,29.36032354159437
N_208,100,27.73066263381391
N_208,101,27.706799232144192
N_208,102,29.32506053169017
N_208,103,32.84938463569172
N_208,104,36.24357135582003
N_208,105,38.29240224675592
N_208,106,38.32908848495036
N_208,107,36.83606442199572
N_208,108,36.603735736651615
N_208,109,35.995088394956916
N_208,110,35.813059405606374
N_208,111,36.64691617659873
N_208,112,37.65555402962407
N_208,113,39.4497530686248
N_208,114,42.10626153760766
N_208,115,41.58183519761048
N_208,116,40.50161015188088
N_208,117,39.327018568209105
N_208,118,37.10526805099168
N_208,119,35.52733690647693
N_208,120,33.944497545176255
N_209,1,0.0
N_209,2,0.0
N_209,3,0.0
N_209,4,0.0
N_209,5,0.0
N_209,6,0.0
N_209,7,0.0
N_209,8,0.0
N_209,9,0.0
N_209,10,0.0
N_209,11,0.0
N_209,12,0.0
N_209,13,0.0
N_209,14,0.0
N_209,15,0.0
N_209,16,0.0
N_209,17,0.0
N_209,18,0.0
N_209,19,0.0
N_209,20,0.0
N_209,21,0.0
N_209,22,0.0
N_209,23,0.0
N_209,24,0.0
N_209,25,0.0
N_209,26,0.0
N_209,27,0.0
N_209,28,0.0
N_209,29,0.0
N_209,30,0.0
N_209,31,0.0
N_209,32,0.0
N_209,33,0.0
N_209,34,0.0
N_209,35,0.0
N_209,36,0.0
N_209,37,0.0
N_209,38,0.0
N_209,39,0.0
N_209,40,0.0
N_209,41,0.0
N_209,42,0.0
N_209,43,0.0
N_209,44,0.0
N_209,45,0.0
N_209,46,0.0
N_209,47,0.0
N_209,48,0.0
N_209,49,0.0
N_209,50,0.0
N_209,51,0.0
N_209,52,0.0
N_209,53,0.0
N_209,54,0.0
N_209,55,0.0
N_209,56,0.0
N_209,57,0.0
N_209,58,0.0
N_209,59,0.0
N_209,60,0.0
N_209,61,0.0
N_209,62,0.0
N_209,63,0.0
N_209,64,0.0
N_209,65,0.0
N_209,66,0.0
N_209,67,0.0
N_209,68,0.0
N_209,69,0.0
N_209,70,0.0
N_209,71,0.0
N_209,72,0.0
N_209,73,0.0
N_209,74,0.0
N_209,75,0.0
N_209,76,0.0
N_209,77,0.0
N_209,78,0.0
N_209,79,0.0
N_209,80,0.0
N_209,81,0.0
N_209,82,0.0
N_209,83,0.0
N_209,84,0.0
N_209,85,0.0
N_209,86,0.0
N_209,87,0.0
N_209,88,0.0
N_209,89,0.0
N_209,90,0.0
N_209,91,0.0
N_209,92,0.0
N_209,93,0.0
N_209,94,0.0
N_209,95,0.0
N_209,96,0.0
N_209,97,0.0
N_209,98,0.0
N_209,99,0.0
N_209,100,0.0
N_209,101,0.0
N_209,102,0.0
N_209,103,0.0
N_209,104,0.0
N_209,105,0.0
N_209,106,0.0
N_209,107,0.0
N_209,108,0.0
N_209,109,0.0
N_209,110,0.0
N_209,111,0.0
N_209,112,0.0
N_209,113,0.0
N_209,114,0.0
N_209,115,0.0
N_209,116,0.0
N_209,117,0.0
N_209,118,0.0
N_209,119,0.0
N_209,120,0.0
N_210,1,0.0
N_210,2,0.0
N_210,3,0.0
N_210,4,0.0
N_210,5,0.0
N_210,6,0.0
N_210,7,0.0
N_210,8,0.0
N_210,9,0.0
N_210,10,0.0
N_210,11,0.0
N_210,12,0.0
N_210,13,0.0
N_210,14,0.0
N_210,15,0.0
N_210,16,0.0
N_210,17,0.0
N_210,18,0.0
N_210,19,0.0
N_210,20,0.0
N_210,21,0.0
N_210,22,0.0
N_210,23,0.0
N_210,24,0.0
N_210,25,0.0
N_210,26,0.0
N_210,27,0.0
N_210,28,0.0
N_210,29,0.0
N_210,30,0.0
N_210,31,0.0
N_210,32,0.0
N_210,33,0.0
N_210,34,0.0
N_210,35,0.0
N_210,36,0.0
N_210,37,0.0
N_210,38,0.0
N_210,39,0.0
N_210,40,0.0
N_210,41,0.0
N_210,42,0.0
N_210,43,0.0
N_210,44,0.0
N_210,45,0.0
N_210,46,0.0
N_210,47,0.0
N_210,48,0.0
N_210,49,0.0
N_210,50,0.0
N_210,51,0.0
N_210,52,0.0
N_210,53,0.0
N_210,54,0.0
N_210,55,0.0
N_210,56,0.0
N_210,57,0.0
N_210,58,0.0
N_210,59,0.0
N_210,60,0.0
N_210,61,0.0
N_210,62,0.0
N_210,63,0.0
N_210,64,0.0
N_210,65,0.0
N_210,66,0.0
N_210,67,0.0
N_210,68,0.0
N_210,69,0.0
N_210,70,0.0
N_210,71,0.0
N_210,72,0.0
N_210,73,0.0
N_210,74,0.0
N_210,75,0.0
N_210,76,0.0
N_210,77,0.0
N_210,78,0.0
N_210,79,0.0
N_210,80,0.0
N_210,81,0.0
N_210,82,0.0
N_210,83,0.0
N_210,84,0.0
N_210,85,0.0
N_210,86,0.0
N_210,87,0.0
N_210,88,0.0
N_210,89,0.0
N_210,90,0.0
N_210,91,0.0
N_210,92,0.0
N_210,93,0.0
N_210,94,0.0
N_210,95,0.0
N_210,96,0.0
N_210,97,0.0
N_210,98,0.0
N_210,99,0.0
N_210,100,0.0
N_210,101,0.0
N_210,102,0.0
N_210,103,0.0
N_210,104,0.0
N_210,105,0.0
N_210,106,0.0
N_210,107,0.0
N_210,108,0.0
N_210,109,0.0
N_210,110,0.0
N_210,111,0.0
N_210,112,0.0
N_210,113,0.0
N_210,114,0.0
N_210,115,0.0
N_210,116,0.0
N_210,117,0.0
N_210,118,0.0
N_210,119,0.0
N_210,120,0.0
N_211,1,282.5183451808526
N_211,2,265.65919087242395
N_211,3,246.53011060543736
N_211,4,233.28952337218493
N_211,5,227.92278235077438
N_211,6,232.9588684001327
N_211,7,249.89776221836797
N_211,8,276.10603802717736
N_211,9,302.4589900363723
N_211,10,315.74574779459317
N_211,11,317.1980941444426
N_211,12,309.4831419810623
N_211,13,307.25193793410705
N_211,14,309.1037834331804
N_211,15,313.00606399959827
N_211,16,320.0944490034194
N_211,17,334.6605571439073
N_211,18,350.8321090996041
N_211,19,347.25627810501175
N_211,20,329.84920360935337
N_211,21,316.71353270209715
N_211,22,303.83824975965763
N_211,23,291.794613570451
N_211,24,278.3155638187045
N_211,25,262.5260373378475
N_211,26,248.53526835218014
N_211,27,232.00131062709553
N_211,28,222.99046893040295
N_211,29,220.5856060257769
N_211,30,224.27995008557943
N_211,31,237.2035448809854
N_211,32,255.3948819768026
N_211,33,277.0833936414682
N_211,34,289.36459370328606
N_211,35,289.23311297240576
N_211,36,283.04711112147237
N_211,37,280.99287464995484
N_211,38,281.9669310830913
N_211,39,287.7063289421462
N_211,40,300.98152210622186
N_211,41,323.01292852942294
N_211,42,343.05429662281824
N_211,43,345.48244480090653
N_211,44,331.68946460841505
N_211,45,318.01133022219597
N_211,46,301.0464320258373
N_211,47,285.5250027179725
N_211,48,270.1869550195051
N_211,49,253.5427626619678
N_211,50,240.32320344277775
N_211,51,226.27723966099657
N_211,52,220.21061374310443
N_211,53,221.60471684626077
N_211,54,237.43337249608604
N_211,55,269.20969681873646
N_211,56,296.8291885499086
N_211,57,307.821457409022
N_211,58,304.8858078567329
N_211,59,298.7667530716378
N_211,60,291.9324085366115
N_211,61,285.55420594601725
N_211,62,286.128245413768
N_211,63,297.72278889833314
N_211,64,311.0099205941912
N_211,65,334.768663004576
N_211,66,362.4598576903967
N_211,67,365.46290388582224
N_211,68,348.93237276049973
N_211,69,332.6327758811496
N_211,70,314.03037291747677
N_211,71,298.66747453017314
N_211,72,286.67285117079507
N_211,73,275.6609661021243
N_211,74,260.25431152711377
N_211,75,240.9949759569834
N_211,76,227.54746793725968
N_211,77,226.86940399303873
N_211,78,242.4763631872522
N_211,79,273.3107662997761
N_211,80,302.9256315370507
N_211,81,320.46861269086185
N_211,82,321.15140429578446
N_211,83,313.99533581153037
N_211,84,304.3439309580321
N_211,85,304.8107359428672
N_211,86,305.73710761608476
N_211,87,310.902490425553
N_211,88,320.31014382354755
N_211,89,337.25432063287695
N_211,90,357.35451184834267
N_211,91,355.9021659194563
N_211,92,341.666918072573
N_211,93,330.9253745994308
N_211,94,310.6018874424264
N_211,95,294.392074193713
N_211,96,281.34641985289636
N_211,97,268.7687193374515
N_211,98,254.98433569441238
N_211,99,237.67880962243063
N_211,100,224.48631655944598
N_211,101,224.29313664116728
N_211,102,237.39334716130134
N_211,103,265.9235899079806
N_211,104,293.4003395471145
N_211,105,309.98611342611935
N_211,106,310.283097259122
N_211,107,298.1967119875844
N_211,108,296.3159559633702
N_211,109,291.38881081631786
N_211,110,289.9152428072897
N_211,111,296.66551190579924
N_211,112,304.8306754779091
N_211,113,319.3551438888674
N_211,114,340.8602124473001
N_211,115,336.61485636160864
N_211,116,327.87017741998807
N_211,117,318.3615788855023
N_211,118,300.37597946040887
N_211,119,287.6022511476705
N_211,120,274.78878965142684
N_212,1,275.87085470600897
N_212,2,259.40838638130805
N_212,3,240.72940212060354
N_212,4,227.8003581163688
N_212,5,222.55989335428558
N_212,6,227.47748326130605
N_212,7,244.0178148720534
N_212,8,269.6094253677144
N_212,9,295.3423079178694
N_212,10,308.3164360817792
N_212,11,309.73460957633813
N_212,12,302.201185699155
N_212,13,300.0224805709516
N_212,14,301.8307532347526
N_212,15,305.64121543490177
N_212,16,312.5628149092213
N_212,17,326.78619109346243
N_212,18,342.5772359443193
N_212,19,339.0855421495997
N_212,20,322.0880458773686
N_212,21,309.26144957969484
N_212,22,296.68911447119507
N_212,23,284.92885795702864
N_212,24,271.7669623170879
N_212,25,256.3489541063687
N_212,26,242.68737968507
N_212,27,226.54245625939913
N_212,28,217.74363436733466
N_212,29,215.39535647222925
N_212,30,219.00277478944815
N_212,31,231.62228500143274
N_212,32,249.38559063617197
N_212,33,270.563784379316
N_212,34,282.5560150279146
N_212,35,282.42762796129034
N_212,36,276.3871790950847
N_212,37,274.38127759936765
N_212,38,275.3324150576068
N_212,39,280.93676826115444
N_212,40,293.89960393901663
N_212,41,315.4126243287306
N_212,42,334.98243081992837
N_212,43,337.3534460997087
N_212,44,323.8850066176288
N_212,45,310.52871068755604
N_212,46,293.96298656640585
N_212,47,278.80676735990255
N_212,48,263.82961490139905
N_212,49,247.5770505993333
N_212,50,234.66853983235944
N_212,51,220.95306931603193
N_212,52,215.02918753738433
N_212,53,216.39048821458405
N_212,54,231.8467049079428
N_212,55,262.8753510112367
N_212,56,289.8449723487343
N_212,57,300.5785995876333
N_212,58,297.7120241424569
N_212,59,291.7369471170111
N_212,60,285.0634106886912
N_212,61,278.8352834531698
N_212,62,279.3958161099146
N_212,63,290.71754680660763
N_212,64,303.692040109622
N_212,65,326.8917532868213
N_212,66,353.93139045062264
N_212,67,356.8637767355676
N_212,68,340.7221992837821
N_212,69,324.8061223310049
N_212,70,306.6414229664773
N_212,71,291.6400045412278
N_212,72,279.9276076138352
N_212,73,269.17482572325076
N_212,74,254.13068066765223
N_212,75,235.32450593446617
N_212,76,222.19340986814768
N_212,77,221.5313003696731
N_212,78,236.77103699461097
N_212,79,266.8799247397814
N_212,80,295.7979696185319
N_212,81,312.92817474519455
N_212,82,313.59490066529537
N_212,83,306.6072102630237
N_212,84,297.1828972884313
N_212,85,297.6387186265644
N_212,86,298.54329331923566
N_212,87,303.58713770965767
N_212,88,312.7734345571111
N_212,89,329.3189248532799
N_212,90,348.9461703930875
N_212,91,347.52799730958674
N_212,92,333.62769647086543
N_212,93,323.1388951970913
N_212,94,303.29360773789875
N_212,95,287.4652018597432
N_212,96,274.72650409165175
N_212,97,262.44474947068795
N_212,98,248.98470426630854
N_212,99,232.0863670430793
N_212,100,219.20428558157664
N_212,101,219.0156510731398
N_212,102,231.8076213457413
N_212,103,259.6665642630869
N_212,104,286.49680214600596
N_212,105,302.69232252197537
N_212,106,302.9823185000838
N_212,107,291.18031876434713
N_212,108,289.3438158230556
N_212,109,284.5326035029927
N_212,110,283.0937076824123
N_212,111,289.6851469197804
N_212,112,297.658188996076
N_212,113,311.84090520912935
N_212,114,332.8399721544224
N_212,115,328.69450680015905
N_212,116,320.15558501010605
N_212,117,310.8707182058434
N_212,118,293.30830935545805
N_212,119,280.8351393559605
N_212,120,268.32317107139323
N_213,1,0.0
N_213,2,0.0
N_213,3,0.0
N_213,4,0.0
N_213,5,0.0
N_213,6,0.0
N_213,7,0.0
N_213,8,0.0
N_213,9,0.0
N_213,10,0.0
N_213,11,0.0
N_213,12,0.0
N_213,13,0.0
N_213,14,0.0
N_213,15,0.0
N_213,16,0.0
N_213,17,0.0
N_213,18,0.0
N_213,19,0.0
N_213,20,0.0
N_213,21,0.0
N_213,22,0.0
N_213,23,0.0
N_213,24,0.0
N_213,25,0.0
N_213,26,0.0
N_213,27,0.0
N_213,28,0.0
N_213,29,0.0
N_213,30,0.0
N_213,31,0.0
N_213,32,0.0
N_213,33,0.0
N_213,34,0.0
N_213,35,0.0
N_213,36,0.0
N_213,37,0.0
N_213,38,0.0
N_213,39,0.0
N_213,40,0.0
N_213,41,0.0
N_213,42,0.0
N_213,43,0.0
N_213,44,0.0
N_213,45,0.0
N_213,46,0.0
N_213,47,0.0
N_213,48,0.0
N_213,49,0.0
N_213,50,0.0
N_213,51,0.0
N_213,52,0.0
N_213,53,0.0
N_213,54,0.0
N_213,55,0.0
N_213,56,0.0
N_213,57,0.0
N_213,58,0.0
N_213,59,0.0
N_213,60,0.0
N_213,61,0.0
N_213,62,0.0
N_213,63,0.0
N_213,64,0.0
N_213,65,0.0
N_213,66,0.0
N_213,67,0.0
N_213,68,0.0
N_213,69,0.0
N_213,70,0.0
N_213,71,0.0
N_213,72,0.0
N_213,73,0.0
N_213,74,0.0
N_213,75,0.0
N_213,76,0.0
N_213,77,0.0
N_213,78,0.0
N_213,79,0.0
N_213,80,0.0
N_213,81,0.0
N_213,82,0.0
N_213,83,0.0
N_213,84,0.0
N_213,85,0.0
N_213,86,0.0
N_213,87,0.0
N_213,88,0.0
N_213,89,0.0
N_213,90,0.0
N_213,91,0.0
N_213,92,0.0
N_213,93,0.0
N_213,94,0.0
N_213,95,0.0
N_213,96,0.0
N_213,97,0.0
N_213,98,0.0
N_213,99,0.0
N_213,100,0.0
N_213,101,0.0
N_213,102,0.0
N_213,103,0.0
N_213,104,0.0
N_213,105,0.0
N_213,106,0.0
N_213,107,0.0
N_213,108,0.0
N_213,109,0.0
N_213,110,0.0
N_213,111,0.0
N_213,112,0.0
N_213,113,0.0
N_213,114,0.0
N_213,115,0.0
N_213,116,0.0
N_213,117,0.0
N_213,118,0.0
N_213,119,0.0
N_213,120,0.0
N_214,1,0.0
N_214,2,0.0
N_214,3,0.0
N_214,4,0.0
N_214,5,0.0
N_214,6,0.0
N_214,7,0.0
N_214,8,0.0
N_214,9,0.0
N_214,10,0.0
N_214,11,0.0
N_214,12,0.0
N_214,13,0.0
N_214,14,0.0
N_214,15,0.0
N_214,16,0.0
N_214,17,0.0
N_214,18,0.0
N_214,19,0.0
N_214,20,0.0
N_214,21,0.0
N_214,22,0.0
N_214,23,0.0
N_214,24,0.0
N_214,25,0.0
N_214,26,0.0
N_214,27,0.0
N_214,28,0.0
N_214,29,0.0
N_214,30,0.0
N_214,31,0.0
N_214,32,0.0
N_214,33,0.0
N_214,34,0.0
N_214,35,0.0
N_214,36,0.0
N_214,37,0.0
N_214,38,0.0
N_214,39,0.0
N_214,40,0.0
N_214,41,0.0
N_214,42,0.0
N_214,43,0.0
N_214,44,0.0
N_214,45,0.0
N_214,46,0.0
N_214,47,0.0
N_214,48,0.0
N_214,49,0.0
N_214,50,0.0
N_214,51,0.0
N_214,52,0.0
N_214,53,0.0
N_214,54,0.0
N_214,55,0.0
N_214,56,0.0
N_214,57,0.0
N_214,58,0.0
N_214,59,0.0
N_214,60,0.0
N_214,61,0.0
N_214,62,0.0
N_214,63,0.0
N_214,64,0.0
N_214,65,0.0
N_214,66,0.0
N_214,67,0.0
N_214,68,0.0
N_214,69,0.0
N_214,70,0.0
N_214,71,0.0
N_214,72,0.0
N_214,73,0.0
N_214,74,0.0
N_214,75,0.0
N_214,76,0.0
N_214,77,0.0
N_214,78,0.0
N_214,79,0.0
N_214,80,0.0
N_214,81,0.0
N_214,82,0.0
N_214,83,0.0
N_214,84,0.0
N_214,85,0.0
N_214,86,0.0
N_214,87,0.0
N_214,88,0.0
N_214,89,0.0
N_214,90,0.0
N_214,91,0.0
N_214,92,0.0
N_214,93,0.0
N_214,94,0.0
N_214,95,0.0
N_214,96,0.0
N_214,97,0.0
N_214,98,0.0
N_214,99,0.0
N_214,100,0.0
N_214,101,0.0
N_214,102,0.0
N_214,103,0.0
N_214,104,0.0
N_214,105,0.0
N_214,106,0.0
N_214,107,0.0
N_214,108,0.0
N_214,109,0.0
N_214,110,0.0
N_214,111,0.0
N_214,112,0.0
N_214,113,0.0
N_214,114,0.0
N_214,115,0.0
N_214,116,0.0
N_214,117,0.0
N_214,118,0.0
N_214,119,0.0
N_214,120,0.0
N_215,1,79.76988569812308
N_215,2,75.00965389339028
N_215,3,69.60850181800585
N_215,4,65.86998306979339
N_215,5,64.35466795786571
N_215,6,65.77662166591982
N_215,7,70.55936815577448
N_215,8,77.95935191355596
N_215,9,85.40018542203453
N_215,10,89.15174055376748
N_215,11,89.5618148172544
N_215,12,87.3834753828882
N_215,13,86.75348835786552
N_215,14,87.27636238113328
N_215,15,88.37818277635715
N_215,16,90.37960913037725
N_215,17,94.49239260533852
N_215,18,99.05847786341762
N_215,19,98.04883146494448
N_215,20,93.13389278381742
N_215,21,89.42499746882741
N_215,22,85.78962346155038
N_215,23,82.38906736106853
N_215,24,78.58321801939893
N_215,25,74.12499877774518
N_215,26,70.17466400532145
N_215,27,65.50625241235637
N_215,28,62.962014756819656
N_215,29,62.282994642572305
N_215,30,63.326103553575365
N_215,31,66.97511855463117
N_215,32,72.11149608756779
N_215,33,78.23531114582632
N_215,34,81.70294410445723
N_215,35,81.66582013338515
N_215,36,79.91918431665101
N_215,37,79.33916460704607
N_215,38,79.61419230581402
N_215,39,81.23472817190009
N_215,40,84.98301800646263
N_215,41,91.20365040830764
N_215,42,96.8623896346781
N_215,43,97.5479844143736
N_215,44,93.65349588943484
N_215,45,89.79143441567885
N_215,46,85.00134551317758
N_215,47,80.61882429683929
N_215,48,76.28808141727201
N_215,49,71.58854475161444
N_215,50,67.8559633250196
N_215,51,63.890044139575494
N_215,52,62.17711446864124
N_215,53,62.57074358012068
N_215,54,67.0400110577184
N_215,55,76.01214968999616
N_215,56,83.81059441409185
N_215,57,86.91429385666504
N_215,58,86.08540457131284
N_215,59,84.35767145552126
N_215,60,82.42797417504323
N_215,61,80.62706991416957
N_215,62,80.78915164624037
N_215,63,84.06290510070582
N_215,64,87.81456581483046
N_215,65,94.52291661305675
N_215,66,102.34160687728848
N_215,67,103.18952580305569
N_215,68,98.5220817206117
N_215,69,93.91984260173635
N_215,70,88.66739941199343
N_215,71,84.32963986734299
N_215,72,80.9429226835186
N_215,73,77.83368454648215
N_215,74,73.483570313538
N_215,75,68.04564027020709
N_215,76,64.24869682934391
N_215,77,64.05724348038738
N_215,78,68.46391431169474
N_215,79,77.17009871993679
N_215,80,85.53194302222609
N_215,81,90.48525534800805
N_215,82,90.67804356586853
N_215,83,88.65750658207915
N_215,84,85.93240403520906
N_215,85,86.06420779563308
N_215,86,86.32577156218862
N_215,87,87.78423259074438
N_215,88,90.44051119723694
N_215,89,95.22474935516526
N_215,90,100.90009746306146
N_215,91,100.49002331843471
N_215,92,96.47065922049121
N_215,93,93.4377528280746
N_215,94,87.69935645433216
N_215,95,83.1224680076366
N_215,96,79.43898913493545
N_215,97,75.88763840116277
N_215,98,71.99557713724583
N_215,99,67.1093109522157
N_215,100,63.384371734431795
N_215,101,63.329826816329586
N_215,102,67.02870978672038
N_215,103,75.08430773872394
N_215,104,82.84244881330292
N_215,105,87.52549084972782
N_215,106,87.60934510845796
N_215,107,84.19671867884736
N_215,108,83.66568168377512
N_215,109,82.2744877599015
N_215,110,81.85842149852886
N_215,111,83.76437983222566
N_215,112,86.06983778199788
N_215,113,90.17086415685668
N_215,114,96.2428835145318
N_215,115,95.04419473739539
N_215,116,92.57510891858487
N_215,117,89.89032815590652
N_215,118,84.81204125940957
N_215,119,81.20534150051871
N_215,120,77.58742296040288
N_216,1,305.7845618428051
N_216,2,287.5370065913294
N_216,3,266.83259030235575
N_216,4,252.5016017675413
N_216,5,246.6928938384852
N_216,6,252.14371638602597
N_216,7,270.47757793046884
N_216,8,298.84418233529783
N_216,9,327.36737745113237
N_216,10,341.748338789442
N_216,11,343.3202901328085
N_216,12,334.96998896773806
N_216,13,332.55503870515116
N_216,14,334.5593891276776
N_216,15,338.7830339760357
N_216,16,346.4551683331128
N_216,17,362.22083832046434
N_216,18,379.7241651431009
N_216,19,375.8538539489539
N_216,20,357.0132556713001
N_216,21,342.7958236305051
N_216,22,328.8602232692765
N_216,23,315.82475821742935
N_216,24,301.23566907436253
N_216,25,284.14582864802315
N_216,26,269.0028786870655
N_216,27,251.10730091403275
N_216,28,241.35438990114199
N_216,29,238.75147946319385
N_216,30,242.75006362203885
N_216,31,256.7379544594194
N_216,32,276.42740166900984
N_216,33,299.9020260590009
N_216,34,313.1946190670861
N_216,35,313.05231051130977
N_216,36,306.35687321382886
N_216,37,304.1334643270099
N_216,38,305.18773717228703
N_216,39,311.399791325617
N_216,40,325.7682356914401
N_216,41,349.61399323184594
N_216,42,371.30582693293263
N_216,43,373.93394025509883
N_216,44,359.0050675761668
N_216,45,344.2004985934356
N_216,46,325.8384911338474
N_216,47,309.0388264712173
N_216,48,292.437645432876
N_216,49,274.42275488118867
N_216,50,260.1145260792418
N_216,51,244.91183586837275
N_216,52,238.3456054631248
N_216,53,239.85451705712927
N_216,54,256.9867090545872
N_216,55,291.3799071449853
N_216,56,321.27394525401877
N_216,57,333.1714597838826
N_216,58,329.99405085669923
N_216,59,323.3710739128315
N_216,60,315.9739010043324
N_216,61,309.07043467098333
N_216,62,309.69174797725475
N_216,63,322.24113621937227
N_216,64,336.6225022901834
N_216,65,362.33784701671755
N_216,66,392.30949302960585
N_216,67,395.55984891171346
N_216,68,377.66797992901144
N_216,69,360.026063306656
N_216,70,339.89169774597485
N_216,71,323.26361949148145
N_216,72,310.28120362015466
N_216,73,298.36245742818153
N_216,74,281.68701953522896
N_216,75,260.8416210357938
N_216,76,246.28667117915163
N_216,77,245.55276667481837
N_216,78,262.44500486149644
N_216,79,295.81871175975766
N_216,80,327.8724482518667
N_216,81,346.8601455006975
N_216,82,347.599167002496
N_216,83,339.8537752313034
N_216,84,329.40754880163473
N_216,85,329.9127965499268
N_216,86,330.9154576550564
N_216,87,336.5062249311868
N_216,88,346.68862625607494
N_216,89,365.02820586146686
N_216,90,386.78370694173555
N_216,91,385.21175605399975
N_216,92,369.8041936785496
N_216,93,358.1780525076192
N_216,94,336.18086640827323
N_216,95,318.63612736260694
N_216,96,304.51612501725253
N_216,97,290.90261387112395
N_216,98,275.9830456927757
N_216,99,257.25235865016015
N_216,100,242.97342498198856
N_216,101,242.76433612926337
N_216,102,256.94338751576146
N_216,103,287.8231796651084
N_216,104,317.5627204509945
N_216,105,335.5143815906233
N_216,106,335.8358229157555
N_216,107,322.75408826891487
N_216,108,320.71844645447123
N_216,109,315.3855364129558
N_216,110,313.7906157443606
N_216,111,321.09678935686503
N_216,112,329.93437816432515
N_216,113,345.6549792679506
N_216,114,368.93105347237184
N_216,115,364.3360798266823
N_216,116,354.8712508545753
N_216,117,344.5795912643083
N_216,118,325.11282482773663
N_216,119,311.2871424186551
N_216,120,297.4184546815443
N_217,1,209.39594995757307
N_217,2,196.90034147014947
N_217,3,182.72231727226534
N_217,4,172.90870555820766
N_217,5,168.93100338939746
N_217,6,172.66363187303955
N_217,7,185.21834140890803
N_217,8,204.64329877308438
N_217,9,224.1754867328406
N_217,10,234.02331895363966
N_217,11,235.09976389529277
N_217,12,229.3816228800815
N_217,13,227.72790693939697
N_217,14,229.10045125047486
N_217,15,231.99272978793752
N_217,16,237.24647396724026
N_217,17,248.04253058901364
N_217,18,260.02850439147124
N_217,19,257.37818259547925
N_217,20,244.4764685575207
N_217,21,234.74061835567196
N_217,22,225.19776158656975
N_217,23,216.27130182280484
N_217,24,206.28094730092218
N_217,25,194.57812179158108
N_217,26,184.2084930139688
N_217,27,171.9539125824355
N_217,28,165.2752887366516
N_217,29,163.49286093675232
N_217,30,166.23102182813534
N_217,31,175.80968620590681
N_217,32,189.29267722986543
N_217,33,205.36769175779406
N_217,34,214.47022827420025
N_217,35,214.37277785013603
N_217,36,209.78785883120892
N_217,37,208.26530709349595
N_217,38,208.98725480276175
N_217,39,213.24116145123773
N_217,40,223.0804222669644
N_217,41,239.40958232180756
N_217,42,254.26377279102996
N_217,43,256.0634590877307
N_217,44,245.84042670976643
N_217,45,235.70251534115698
N_217,46,223.12853197209117
N_217,47,211.62441377920314
N_217,48,200.25621372033902
N_217,49,187.91992997298792
N_217,50,178.12190372817645
N_217,51,167.71136586638568
N_217,52,163.21492548018327
N_217,53,164.24820189781678
N_217,54,175.9800290265108
N_217,55,199.53189293623996
N_217,56,220.00281033699108
N_217,57,228.1500213737457
N_217,58,225.97418699969617
N_217,59,221.43888757074333
N_217,60,216.37343220948847
N_217,61,211.64605852469515
N_217,62,212.07152307138097
N_217,63,220.66512588935277
N_217,64,230.51323526392994
N_217,65,248.12265610927398
N_217,66,268.64671805288225
N_217,67,270.8725052330212
N_217,68,258.6204645166057
N_217,69,246.53958682955792
N_217,70,232.75192345648276
N_217,71,221.36530465177535
N_217,72,212.47517204423636
N_217,73,204.31342193451565
N_217,74,192.89437207303726
N_217,75,178.6198057092936
N_217,76,168.65282917702777
N_217,77,168.15026413601692
N_217,78,179.71777506819868
N_217,79,202.57150913983406
N_217,80,224.52135043334349
N_217,81,237.52379528852111
N_217,82,238.02986436040487
N_217,83,232.72595477795778
N_217,84,225.57256059242377
N_217,85,225.91854546353684
N_217,86,226.60515035074513
N_217,87,230.433610550704
N_217,88,237.40634189274698
N_217,89,249.9649670573088
N_217,90,264.8627558405363
N_217,91,263.78631121089114
N_217,92,253.23548045378945
N_217,93,245.27410117369578
N_217,94,230.21081069262192
N_217,95,218.19647852004607
N_217,96,208.52734647920553
N_217,97,199.20505080305227
N_217,98,188.98838998527035
N_217,99,176.1619412495662
N_217,100,166.38397580288347
N_217,101,166.24079539286515
N_217,102,175.950363190141
N_217,103,197.09630781415032
N_217,104,217.46142813492017
N_217,105,229.7544134805355
N_217,106,229.97453090970217
N_217,107,221.01638653197435
N_217,108,219.62241441990966
N_217,109,215.97053036974145
N_217,110,214.87835643363826
N_217,111,219.88149705959236
N_217,112,225.93332417774442
N_217,113,236.69851841174878
N_217,114,252.63756922564596
N_217,115,249.49101118566287
N_217,116,243.00966091128527
N_217,117,235.96211140925462
N_217,118,222.63160830595007
N_217,119,213.16402143886162
N_217,120,203.66698527105754
N_301,1,0.0
N_301,2,0.0
N_301,3,0.0
N_301,4,0.0
N_301,5,0.0
N_301,6,0.0
N_301,7,0.0
N_301,8,0.0
N_301,9,0.0
N_301,10,0.0
N_301,11,0.0
N_301,12,0.0
N_301,13,0.0
N_301,14,0.0
N_301,15,0.0
N_301,16,0.0
N_301,17,0.0
N_301,18,0.0
N_301,19,0.0
N_301,20,0.0
N_301,21,0.0
N_301,22,0.0
N_301,23,0.0
N_301,24,0.0
N_301,25,0.0
N_301,26,0.0
N_301,27,0.0
N_301,28,0.0
N_301,29,0.0
N_301,30,0.0
N_301,31,0.0
N_301,32,0.0
N_301,33,0.0
N_301,34,0.0
N_301,35,0.0
N_301,36,0.0
N_301,37,0.0
N_301,38,0.0
N_301,39,0.0
