Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2023,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.51023264889695,232.34457834182,423.2561721511345,555.760746345522,613.1407683310415,579.001963520983,478.40283404834054,355.71889374927,222.38504084878548,118.8909170782294,7.01359852886902,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,2,0.0,0.0,0.0,0.0,0.0,0.0,2.97409802668177,476.2990696254475,1202.527496856271,2109.810318185075,2568.912680774385,2709.0956941528802,2778.620222551165,2082.3974860111402,1185.69050147466,723.9216865797821,258.171627645269,17.23125632159641,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0002607721964259595,58.46259695401425,172.3398727049365,609.6437640233785,382.0703483414545,363.932800629863,301.5241584360225,248.8935189462135,187.7463551667095,82.1163866095938,39.1278891009243,7.429212523374262,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.622214840010045,144.8079889585295,296.46908128231803,413.29065986038347,431.1621888796775,431.071763855566,294.988224497174,253.749966431519,191.071959976392,95.09268550386965,16.769254052217345,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,5,0.0,0.0,0.0,0.0,0.0,0.0,2.95604252961352,274.68204364857854,831.8447956265709,1623.7374404790899,2374.8886508203304,2565.994189392195,2496.7974325629248,2143.0658771450853,1786.3474079325201,1245.8637934199,602.454364190827,53.81808747119005,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,6,0.0,0.0,0.0,0.0,0.0,0.0,38.67870205663895,912.547590078752,1862.50646058553,2579.071341580435,3042.1023301967252,3264.6412700124347,3217.68980246919,2938.077668092425,2421.155914030085,1679.014994423825,699.0564186832614,54.4790640709816,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,7,0.0,0.0,0.0,0.0,0.0,0.0,44.69055172180345,1045.830382218923,2128.1322773574702,2921.734588491005,3440.2431136138503,3676.26775412465,3633.4112554644253,3339.973762480685,2792.159458820195,1961.1333665903899,829.7868330864114,57.618619594066395,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,8,0.0,0.0,0.0,0.0,0.0,0.0,44.7545582988419,1061.2341103826716,2133.167445297745,2913.88887143149,3418.8642674779,3646.84462600201,3575.01534678374,3265.585041720235,2701.83027006761,1861.1123597025248,756.1495550760304,41.81287004594165,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,9,0.0,0.0,0.0,0.0,0.0,0.0,44.50122293071835,927.3436735453286,1898.0491892453351,2646.740381221945,3156.71736577813,3363.942308280595,3249.42007027233,2467.572861404995,1795.76881198113,1345.4532189722,573.799681005471,57.9058791721546,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,10,0.0,0.0,0.0,0.0,0.0,0.0,41.66258543148175,971.8847076781675,2017.5109430431048,2798.397207437445,3042.2189442990048,2896.2861095261,2914.451205222405,2384.47120462815,1771.07395042599,1250.958721630975,537.3298046053235,58.06408332725105,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,11,0.0,0.0,0.0,0.0,0.0,0.0,32.72606522575865,782.8499848309265,1521.186465201775,2015.30113497846,2448.6739692892397,2536.36905359054,1720.2428587331901,1072.0323070561535,773.3737288835455,523.4668803155395,296.594375924011,49.100101444992994,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,12,0.0,0.0,0.0,0.0,0.0,0.0,44.7340850188891,970.0256104167905,2065.201619142695,2904.544393500275,3383.913266370615,3558.18823354468,3358.609698884905,2917.446026331835,2344.4585563975497,1718.4928563354001,721.6510577059034,61.2849980770255,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,13,0.0,0.0,0.0,0.0,0.0,0.0,50.704845550899,1036.914214549095,2112.360454693955,2873.14843088574,3386.5622718507348,3659.119725071445,3621.81976409267,3327.38890877645,2782.171826847635,1938.709974923075,812.286871904304,70.1487135164089,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,14,0.0,0.0,0.0,0.0,0.0,0.0,47.61164398025535,960.0266562014745,2047.73743432294,2821.32146579378,3307.6939297041,3555.818629802965,3521.097332704095,3141.792297709455,2573.105999905165,1814.66042578322,744.8594052773705,55.3270025901198,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,15,0.0,0.0,0.0,0.0,0.0,0.0,41.77904559569375,869.8865854637224,1928.32221383105,2681.753317841085,3147.8392105633047,3371.22549234486,3298.380581159685,2964.56882340375,2412.6437200371947,1655.175900715655,682.619033514624,39.57792443045997,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,16,0.0,0.0,0.0,0.0,0.0,0.0,29.90778821520295,769.541537675518,1730.7675379113998,2491.903638242685,2877.3545341078498,3075.25189060081,2985.290649537315,2469.1640636890397,2027.55775163281,1368.82678104259,521.4354699895976,39.22729887324345,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,17,0.0,0.0,0.0,0.0,0.0,0.0,50.641770702304,885.645630185338,1932.3130371853101,2725.229404445745,3230.915771633885,3432.875851736315,3208.476375703285,2568.0897760393,2080.1969554216303,1573.992371047385,709.232895120896,52.2857062728879,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,18,0.0,0.0,0.0,0.0,0.0,0.0,35.85958988378195,771.2364360640549,1937.417179073865,2706.019959337325,3156.142764643715,3287.535141520635,3029.7564942602303,2564.02060668949,1901.715955039275,1132.8169769124265,476.92797486007703,55.40664487157435,0.0,0.0,0.0,0.0,0.0,0.0
