Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2023,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.83804213291395,377.80324976845395,707.573466242114,947.814846501103,1349.675479994205,1461.08031088188,1299.48749731205,1109.4968757788051,893.2906888119314,373.484216961363,2.18414923638308,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.40078605748375,557.0998960865904,1103.293954620665,1490.01735361943,1625.49996091238,1378.6392347827,1278.15732917013,937.3306271666335,524.3894291637175,192.279113016216,2.18502087366736,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7832123179001,640.3742392704816,1322.295290401085,1776.9316420344699,2078.58535331911,2107.034024949885,1989.037976653045,1652.4587968810852,1127.887086570281,397.826807669083,2.185892510951695,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1691251274529,478.83234384534603,1075.7501151274269,1475.90084270324,1782.04266626902,1786.445394414525,1838.954046522695,1583.1446068825,1154.577349300755,496.3884522330755,4.373528296472055,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.93310601100105,737.12702892632,1419.59357972402,1909.5923988290401,2176.4899753279396,2218.08770533275,2093.4368464231848,1754.40336433404,1238.1652095203349,492.21109680290897,4.375271571040615,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88162399712905,354.4872298723275,921.2437542171575,1337.028622175795,1641.22425348383,1610.613877276715,1155.459409914245,1043.8703003773849,785.6513932628066,326.082884629263,2.18850742280464,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1342042219834,256.1205415142525,630.460452061265,768.3862301369345,873.478840182839,794.6820225189135,840.669387950865,729.0297416106055,542.950026885175,218.93481896017852,2.18937906008892,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0889624170967,396.3783747779885,829.998638237553,978.9327802013079,1108.1612394865851,1099.419031376025,935.1786843985365,729.3200331445084,481.8408803615815,210.261143331106,4.38050139474651,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2893277387902,506.07645943354197,999.0238718323725,1362.726082246435,1881.99512744089,2175.613237906825,2079.24560297597,1757.199594901205,1240.138632650245,530.2441779111005,4.382244669315075,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3415426419509,359.43529425293195,782.4420091959685,1220.804285613955,1429.04394901687,1635.098827614525,1527.724572070165,1194.5819649913951,764.9831973200935,243.3076445861965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.70837434609345,304.7693320730775,388.094048628349,469.2285508044655,456.08016431750946,436.35305388909296,383.73397623244955,280.678662699631,168.84825490788305,2.19286560922615,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2876677981196,432.10413340605953,870.8024441562466,1153.7774249152899,1386.309904905165,1399.49399220255,1392.93651441993,1046.364526784651,743.65515379405,364.15535284724797,8.77494898604195,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.07954107476465,331.3383101072445,732.9058659296124,1005.019008659858,1211.308993255865,1044.5512410536355,816.3436592634075,711.0208280197814,533.274414563899,230.4306823177455,2.194608883794765,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51243896377345,463.17987312743196,739.7822540036435,1145.913736391781,1740.850714518355,1595.98873226,1299.643188302075,915.473411586566,542.2676178941085,171.24499284608885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.91857674284148,300.861821018838,487.53601053127704,733.512343888387,1172.759876923245,1150.817074884215,1025.649462178812,472.2014591467135,142.76085647329086,2.19635215836343,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98439386278015,268.02291471029196,610.750348925995,694.2456703205726,823.880530489635,837.0765301632575,854.6667776779634,542.689399544162,516.3326107113895,224.11386722112348,6.59167138694315,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36175696728525,334.062583914142,778.0267979488395,1028.5941149457356,1314.33635212527,1323.149616833585,1241.846797866035,1008.879606939739,740.7366968299671,391.255593806204,8.7923817317282,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.157283460864,732.1510928848295,1418.1528229166051,1899.69617662548,2148.186882635935,2069.06556167471,1961.3569969135951,1686.53073007003,1229.186510099195,604.707700073513,15.3927694915143,0.0,0.0,0.0,0.0,0.0,0.0
