Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2023,7,1,30.327474000000002,37.969015999999996,33.472325,25.389975,40.785124999999994,58.901925000000006,49.38745,46.943617,40.703491,34.474292000000005,20.986516,10.646116,11.571616,9.827375,13.985358,19.557167,33.462841,30.849591,20.476741,10.574283,7.462365999999999,6.776016,9.638349999999999,28.217475
2023,7,2,26.536924,11.222107999999999,7.356833,18.4356,23.416417,27.957257,43.946883,23.053716,11.862174,22.343299000000002,77.51745,97.892875,103.21641600000001,87.569658,53.9023,24.581942,5.856141,16.960424,16.541083,14.632000000000001,11.378975,3.959874,10.967517,11.553899999999999
2023,7,3,14.588933,21.830466,24.503025,28.887608,27.18985,22.128383,11.055890999999999,14.772732999999999,28.127133,22.426816000000002,15.966075,41.698583,48.193233000000006,44.938058,44.621316,24.538508,29.946824999999997,31.358850000000004,25.289425,22.459317,17.184992,20.05355,28.713183,41.09165
2023,7,4,37.698367000000005,61.473608,62.064475,74.631633,86.525441,71.396333,32.189690999999996,33.905766,31.321157999999997,16.620849,11.840733,19.864949,25.506367,24.211583,17.978608,8.575784,7.70215,-0.717884,-0.9864329999999999,8.050324,11.028675,19.062517,15.544032999999999,8.949833
2023,7,5,7.7119,8.311833,3.455717,2.922491,6.4107330000000005,8.528391000000001,17.533441,17.928442,4.869458,1.4544080000000001,36.924441,51.595940999999996,57.267333,58.4868,45.826883,16.8128,33.954908,9.572282999999999,9.892391,8.883025,7.835392000000001,36.411375,31.189190999999997,16.880933
2023,7,6,22.641708,32.366091,47.72795,25.369332999999997,18.360608,6.304033,14.856458,9.890275,26.446633,45.982642,61.273183,65.327858,48.990025,49.523425,34.946874,15.995883,8.694933,21.037775,5.983058,-3.669601,25.848325,21.668716,10.528974999999999,9.8362
2023,7,7,8.702683,9.865466999999999,15.060575,12.152767,11.458141000000001,5.139908,13.758275000000001,14.878115999999999,34.016574999999996,40.914016000000004,57.265391,61.292367,64.0549,65.783866,57.951623999999995,32.873916,10.235524999999999,6.144875,23.580374,13.759725,17.613049,10.630091,10.854599,12.209208
2023,7,8,9.931708,16.877941,20.001758000000002,10.518324,9.153041,21.385591,34.012483,25.338932999999997,58.413699,67.866217,105.677808,157.259766,135.163317,107.668324,83.829025,40.608591000000004,40.783141,25.348334,19.833274000000003,17.956934,9.330708,10.192308,29.172083,30.872667
2023,7,9,13.094283,10.737283000000001,7.755725,5.088766,11.837791,7.904,6.689024,11.010691000000001,37.882266,43.043683,66.211183,65.289333,88.373467,98.30005,87.599716,44.376041,25.171267,18.540325,22.230358000000003,13.079867,18.047358,22.251258,10.455616,12.874324999999999
2023,7,10,27.553641,41.597949,53.583158,66.032433,61.175491,66.734667,64.199175,19.734716,22.004649999999998,38.539041,57.455983,53.869758000000004,60.217291,54.474824999999996,48.061975,39.116341,34.605816000000004,28.947257999999998,16.595425,22.322992,24.666491999999998,12.3982,25.52295,23.809257000000002
2023,7,11,28.430767,41.169759,33.644158000000004,24.929575,36.248349000000005,22.300283,16.152383,6.051416000000001,31.802083,50.275024,36.9088,58.31335,30.027634,15.702551,12.827666,26.916499,10.181075,8.644274,17.467950000000002,9.379774000000001,21.468224,44.874449,38.859708,12.881199
2023,7,12,9.427158,8.91425,8.370249,13.12045,2.405125,0.317883,16.831166,7.071833,30.805016,70.357933,80.4436,63.9106,44.9779,32.2633,38.244941999999995,43.470675,20.541966000000002,11.97605,6.3566,5.678408,7.269825,7.514467,8.648083,23.293408
2023,7,13,34.340349,18.585417,10.927532,15.590283,8.350833000000002,8.816625,10.276775,26.564859,59.724216999999996,74.534525,71.8133,77.82197500000001,106.26699099999999,103.554442,99.25565,77.565342,51.696983,30.995108000000002,11.206817000000001,17.772282999999998,3.421075,16.247083,24.2902,21.815233
2023,7,14,31.827574,29.97835,27.354442,19.949892,36.874607999999995,28.531041000000002,19.851533,20.813667000000002,39.928358,42.368275,59.378024999999994,70.710433,73.310574,68.019417,73.850533,68.585241,50.675982000000005,32.401516,23.335408,22.146491,19.481650000000002,46.538966,74.898116,49.281532999999996
2023,7,15,51.860016,64.818783,65.083541,61.659091,68.356558,68.19599099999999,66.540258,45.198574,39.525932,70.299399,65.768008,69.017091,71.04105,62.671091000000004,47.770717000000005,47.782365999999996,36.104309,25.044291,19.812809,5.743591,2.3206160000000002,2.2294080000000003,3.404916,5.786241
2023,7,16,8.409433,20.068508,28.036299,36.179775,43.532849,41.593242000000004,36.960483999999994,34.5327,55.269841,58.726575,58.906958,44.815090999999995,43.926708,38.818090999999995,58.877008000000004,37.11505,19.515766,10.944458000000001,5.283983,11.451792000000001,4.935258,8.865359,6.7002,10.209233
2023,7,17,6.675758,9.445316,18.035425,21.980674999999998,11.843433000000001,3.365508,8.304575,5.2496659999999995,49.662491,82.302474,86.159433,87.694466,97.466884,81.747333,56.740108,30.614323999999996,13.355283,21.66135,24.155767,22.464984,23.191332,12.175675,16.627208,26.462766000000002
2023,7,18,16.549449000000003,14.659958,6.418591,3.110625,0.9081,0.6565920000000001,2.339958,14.513967,54.245075,75.2845,105.528458,102.10475,93.169983,66.028558,52.4708,26.005948999999998,18.414442,16.590600000000002,14.683632,4.822258,-1.984734,5.389324,9.567525,19.611583
2023,7,19,11.199766,8.467799,18.759983,22.019425,28.398058,19.880041,18.111366,14.563690999999999,34.562149,52.627691,89.354533,51.57015,19.39915,16.607916,12.852299,6.35255,7.367599,3.993442,2.846933,-2.093792,-1.811509,2.737516,2.345899,10.926991999999998
